LAMBDA,FLUX,FERROR
16288.598999999998,3.643287536099584e-19,3.4755441510972802e-19
16290.826,7.766103852127816e-19,3.5041724732993655e-19
16294.556,8.337853320802189e-20,3.3453501509398794e-19
16299.088,6.14094976655694e-19,3.263838193579828e-19
16300.467,4.481766367254687e-19,3.280795009176965e-19
16302.662,3.625868347444078e-19,3.4883792855725596e-19
16334.603,1.1524309031957695e-18,3.565784692639677e-19
16336.84,8.21271118278941e-19,3.5774026751813202e-19
16340.591,-1.9320679250501456e-19,3.3937295383884693e-19
16342.802,1.1592538211526087e-18,3.3038347019398506e-19
16346.533,5.949800934221909e-19,3.3020654969930557e-19
16348.738,8.437613784128736e-19,3.508687303891658e-19
16380.606000000002,8.712097780170998e-19,3.568101126374732e-19
16382.854,1.2774436891030857e-18,3.5947428237775123e-19
16386.627,7.994509204023395e-19,3.427549250061021e-19
16388.846,1.6021146273403476e-18,3.3453702034222676e-19
16392.6,-3.167575154691343e-19,3.291129151118459e-19
16394.814,6.896151156893372e-19,3.547221618539009e-19
16426.611,4.846889562571505e-19,3.582690687552332e-19
16428.867,5.223788227608256e-19,3.613847509868449e-19
16432.662,7.323835762613513e-19,3.5060026837224227e-19
16434.89,1.6858882169854371e-18,3.4005311881006476e-19
16438.666,6.313608951725265e-19,3.352882051053599e-19
16440.889,7.281258646940952e-19,3.5601056278652086e-19
16472.615,-5.512600228607889e-20,3.6251885311251413e-19
16474.879,7.900049812094474e-19,3.6287324452231957e-19
16478.697,7.110635642103054e-19,3.5080413304892264e-19
16480.936,1.3367984066640396e-18,3.4165937173174255e-19
16484.732,1.5254133129654907e-19,3.391655654263374e-19
16486.965,2.2572189081194073e-19,3.589448920498486e-19
